status_id,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys
614855718638584_758868154237339,111,77,0,1,0,0
614855718638584_758562784267876,155,80,0,0,1,1
614855718638584_757759641014857,115,66,4,2,2,0
614855718638584_757501364374018,21,1,0,0,0,0
614855718638584_757485237708964,110,83,0,0,0,1
614855718638584_756658721124949,116,39,0,1,0,0
614855718638584_756380264486128,137,90,0,2,0,3
614855718638584_755681134556041,46,0,0,0,0,0
614855718638584_755566967900791,123,51,0,0,0,0
614855718638584_755303687927119,121,44,3,0,1,0
614855718638584_754491631341658,41,0,0,1,0,0
614855718638584_754482254675929,127,78,1,1,0,0
614855718638584_754293528028135,24,0,0,0,0,0
614855718638584_754226901368131,133,71,2,1,0,1
614855718638584_753465384777616,71,0,0,0,0,0
614855718638584_753459204778234,130,85,0,1,1,1
614855718638584_753207571470064,5,0,0,0,0,0
614855718638584_753182031472618,19,0,0,0,0,0
614855718638584_753152861475535,103,66,1,2,0,0
614855718638584_753066484817506,13,1,0,0,0,0
614855718638584_752417334882421,126,79,1,0,0,1
614855718638584_752154021575419,160,55,1,2,0,1
614855718638584_751465714977583,28,0,0,0,0,0
614855718638584_751436918313796,25,0,0,0,0,0
614855718638584_751387881652033,96,60,1,1,0,0
614855718638584_751118171679004,117,106,2,0,0,1
614855718638584_750384465085708,111,51,0,1,0,0
614855718638584_750117118445776,115,76,1,1,0,0
614855718638584_749406801850141,46,0,0,0,0,0
614855718638584_749331051857716,84,44,1,2,0,1
614855718638584_749129165211238,18,0,0,0,0,0
614855718638584_749056285218526,98,64,0,1,0,0
614855718638584_748295651961256,79,44,0,5,0,0
614855718638584_748055058651982,14,0,0,0,0,0
614855718638584_748041305320024,68,43,0,3,0,0
614855718638584_747304265393728,77,73,0,2,1,0
614855718638584_747038938753594,54,75,1,1,1,1
614855718638584_746085198848968,101,42,0,0,0,0
614855718638584_746031828854305,11,0,0,0,0,0
614855718638584_745374952253326,55,6,0,0,0,0
614855718638584_745007735623381,7,0,0,0,0,0
614855718638584_744984882292333,5,0,0,0,0,0
614855718638584_744464562344365,18,0,0,0,0,0
614855718638584_744367292354092,142,67,3,8,2,0
614855718638584_744114382379383,41,0,0,0,0,0
614855718638584_744100492380772,95,50,2,2,0,0
614855718638584_743442322446589,29,0,0,0,0,0
614855718638584_743414172449404,30,0,0,0,0,0
614855718638584_743385952452226,43,11,0,0,0,0
614855718638584_743106442480177,100,60,1,2,0,0
614855718638584_743000849157403,14,0,0,0,0,0
614855718638584_742352509222237,30,0,0,0,0,0
614855718638584_742333342557487,105,76,0,0,1,0
614855718638584_742084639249024,13,0,0,0,0,0
614855718638584_742064599251028,109,87,1,2,1,0
614855718638584_741364779321010,38,0,0,0,0,0
614855718638584_741291685994986,108,77,2,0,0,1
614855718638584_741042746019880,113,62,1,4,0,0
614855718638584_740962072694614,35,1,0,0,0,0
614855718638584_740932382697583,19,0,0,0,0,0
614855718638584_740372422753579,35,0,0,0,0,0
614855718638584_740272756096879,89,83,4,2,0,0
614855718638584_740006102790211,109,87,1,0,1,0
614855718638584_739236799533808,116,62,0,1,0,0
614855718638584_739059136218241,34,0,0,0,0,0
614855718638584_738995426224612,29,0,0,1,0,0
614855718638584_738990362891785,83,82,0,4,0,0
614855718638584_738956976228457,21,0,0,0,0,0
614855718638584_738287842962037,41,0,0,0,0,0
614855718638584_737998762990945,158,65,1,4,1,1
614855718638584_737027946421360,155,76,2,3,0,0
614855718638584_736954606428694,18,0,0,0,0,0
614855718638584_736065623184259,4,0,0,0,0,0
614855718638584_736063189851169,100,54,0,6,0,0
614855718638584_735938303196991,24,0,0,0,0,0
614855718638584_735113903279431,76,0,0,0,0,0
614855718638584_735075173283304,131,67,2,0,0,1
614855718638584_734453273345494,44,0,0,0,0,0
614855718638584_734443183346503,29,0,0,0,0,0
614855718638584_734138420043646,29,1,0,0,0,0
614855718638584_734137566710398,140,76,0,12,1,3
614855718638584_734056266718528,15,1,0,0,0,0
614855718638584_733225446801610,38,0,0,0,0,0
614855718638584_733182296805925,124,74,3,2,0,0
614855718638584_732355190221969,9,0,0,0,0,0
614855718638584_731677990289689,58,1,0,0,0,0
614855718638584_731394676984687,106,65,0,3,0,0
614855718638584_731289333661888,21,1,0,0,0,0
614855718638584_730729210384567,52,0,0,0,0,0
614855718638584_730515400405948,18,0,0,0,0,0
614855718638584_730504487073706,71,1,0,0,0,0
614855718638584_730494733741348,161,91,1,3,0,0
614855718638584_730396473751174,12,0,0,0,0,0
614855718638584_729871437137011,13,0,0,0,0,0
614855718638584_729788890478599,85,72,1,4,0,0
614855718638584_729605833830238,7,0,0,0,0,0
614855718638584_728707023920119,38,0,0,0,0,0
614855718638584_728655890591899,14,0,0,0,0,0
614855718638584_728649257259229,92,18,2,1,0,0
614855718638584_727941130663375,168,68,1,1,0,1
614855718638584_727754300682058,37,0,0,0,0,0
614855718638584_727688914021930,158,78,0,5,0,1
614855718638584_727619520695536,19,0,0,0,0,0
614855718638584_727573370700151,29,1,0,0,0,0
614855718638584_727008320756656,61,1,1,0,0,0
614855718638584_726918124099009,119,62,0,2,1,0
614855718638584_726733580784130,32,0,0,0,0,0
614855718638584_726675650789923,150,44,3,2,0,0
614855718638584_725978250859663,70,12,0,2,0,0
614855718638584_725739154216906,125,52,0,2,0,0
614855718638584_725633424227479,8,0,0,0,0,0
614855718638584_725050030952485,81,39,1,1,1,0
614855718638584_725042994286522,39,12,1,0,0,0
614855718638584_724799667644188,84,15,0,0,0,0
614855718638584_724080111049477,100,64,2,3,1,0
614855718638584_723890111068477,50,0,0,0,0,0
614855718638584_723878181069670,23,0,0,0,0,0
614855718638584_723860427738112,25,0,0,0,0,0
614855718638584_723825431074945,137,67,0,2,0,0
614855718638584_722974441160044,16,0,0,0,0,0
614855718638584_722356601221828,25,0,0,0,0,0
614855718638584_722337107890444,19,0,0,0,0,0
614855718638584_722262794564542,92,35,0,0,0,1
614855718638584_722090127915142,36,18,0,0,0,0
614855718638584_722081231249365,10,0,0,0,0,0
614855718638584_722061057918049,69,38,0,0,1,0
614855718638584_722024957921659,93,24,0,3,1,1
614855718638584_721383857985769,32,1,0,0,0,0
614855718638584_721304197993735,149,62,0,6,10,1
614855718638584_721068458017309,94,54,2,2,0,0
614855718638584_720371988086956,120,43,2,5,0,0
614855718638584_720133128110842,119,42,0,3,1,0
614855718638584_720054651452023,551,1,0,0,0,0
614855718638584_719409324849889,112,60,1,6,1,0
614855718638584_719192834871538,169,1,2,0,0,0
614855718638584_719141494876672,148,74,2,2,0,1
614855718638584_719078418216313,9,0,0,0,0,0
614855718638584_719001288224026,78,29,0,2,0,1
614855718638584_718511034939718,27,0,0,0,0,0
614855718638584_718459364944885,475,2,0,0,0,0
614855718638584_718379821619506,123,86,1,3,0,0
614855718638584_718193288304826,7,0,0,0,0,0
614855718638584_718139181643570,248,1,0,1,0,0
614855718638584_718130734977748,126,49,0,0,0,0
614855718638584_717993308324824,97,30,0,1,0,1
614855718638584_717393331718155,126,70,2,3,0,1
614855718638584_717132238410931,128,75,1,1,0,0
614855718638584_717002211757267,80,49,3,3,1,0
614855718638584_716436295147192,37,0,0,0,0,0
614855718638584_716426425148179,95,61,1,6,0,1
614855718638584_716183655172456,106,64,1,2,0,0
614855718638584_716026975188124,98,77,0,2,0,0
614855718638584_716007138523441,45,2,0,0,0,0
614855718638584_715427938581361,154,85,0,3,0,0
614855718638584_715235385267283,27,0,0,0,0,0
614855718638584_715162145274607,125,98,0,1,0,1
614855718638584_714362448687910,22,0,0,0,0,0
614855718638584_714295928694562,8,0,0,0,0,0
614855718638584_714291028695052,136,96,2,3,1,0
614855718638584_713599265430895,171,60,2,1,0,1
614855718638584_713451405445681,25,0,0,0,0,0
614855718638584_713434572114031,29,0,0,0,0,0
614855718638584_713414022116086,17,0,0,0,0,0
614855718638584_713374002120088,45,1,0,0,0,0
614855718638584_713372988786856,190,168,3,1,0,0
614855718638584_713283305462491,203,3,3,0,0,0
614855718638584_712708478853307,23,0,0,0,0,0
614855718638584_712658652191623,166,119,2,2,1,0
614855718638584_712438685546953,40,1,0,0,0,0
614855718638584_712420808882074,176,90,0,1,0,0
614855718638584_712359482221540,11,0,0,0,0,0
614855718638584_711769015613920,143,0,0,0,0,0
614855718638584_711704852287003,140,82,0,1,2,0
614855718638584_711520938972061,13,0,0,0,0,0
614855718638584_711453445645477,163,68,2,3,0,1
614855718638584_710811875709634,11,0,0,0,0,0
614855718638584_710755205715301,237,105,0,2,1,0
614855718638584_710578409066314,10,0,0,0,0,0
614855718638584_710502255740596,182,70,0,0,0,0
614855718638584_709825255808296,91,74,1,2,0,0
614855718638584_709729535817868,8,0,0,0,0,0
614855718638584_709599259164229,143,110,0,2,0,2
614855718638584_708863972571091,177,135,1,2,0,1
614855718638584_708653419258813,13,0,0,0,0,0
614855718638584_708610832596405,181,97,1,2,0,0
614855718638584_707866266004195,170,110,3,2,0,0
614855718638584_707645966026225,106,85,1,2,1,0
614855718638584_706963239427831,13,0,0,0,0,0
614855718638584_706950342762454,145,87,1,5,1,0
614855718638584_706720926118729,174,91,2,3,0,0
614855718638584_706109872846501,21,0,0,0,0,0
614855718638584_706005219523633,216,86,1,4,0,0
614855718638584_705833579540797,12,0,0,0,0,0
614855718638584_705823412875147,26,0,0,0,0,0
614855718638584_705811916209630,21,0,0,0,0,0
614855718638584_705790362878452,131,103,0,2,0,0
614855718638584_705108292946659,149,108,1,0,0,0
614855718638584_704882006302621,33,0,0,0,0,0
614855718638584_704866962970792,202,114,2,2,0,0
614855718638584_704783822979106,23,0,0,0,0,0
614855718638584_704270739697081,60,0,0,0,0,0
614855718638584_704238806366941,100,2,0,0,0,0
614855718638584_704178426372979,180,85,1,2,0,0
614855718638584_704021159722039,48,0,1,0,0,0
614855718638584_703966019727553,40,0,1,0,0,0
614855718638584_703950869729068,163,71,1,3,0,1
614855718638584_703891243068364,31,0,1,0,0,0
614855718638584_703863366404485,16,1,0,0,0,0
614855718638584_703270666463755,161,107,1,3,0,1
614855718638584_703046973152791,146,80,2,1,0,0
614855718638584_702242306566591,21,0,0,0,0,0
614855718638584_702213883236100,26,0,0,0,0,0
614855718638584_702170269907128,114,95,0,3,0,0
614855718638584_701496129974542,185,103,1,4,1,0
614855718638584_701295849994570,29,0,0,0,0,0
614855718638584_701282219995933,139,96,0,4,0,0
614855718638584_700653703392118,13,1,0,0,0,0
614855718638584_700586933398795,168,121,1,5,1,0
614855718638584_700358343421654,175,98,0,4,0,0
614855718638584_699737153483773,17,1,0,0,0,0
614855718638584_699650290159126,162,119,2,7,1,1
614855718638584_699477880176367,18,0,0,0,0,0
614855718638584_699454316845390,9,0,0,0,0,0
614855718638584_699446213512867,32,2,0,0,0,0
614855718638584_699409263516562,160,137,2,2,1,1
614855718638584_698690350255120,136,100,1,0,0,0
614855718638584_698533773604111,21,1,0,0,0,0
614855718638584_698440740280081,164,143,3,2,1,2
614855718638584_698345393622949,27,0,0,0,0,0
614855718638584_697708657019956,12,1,0,0,0,0
614855718638584_697648583692630,112,133,3,2,1,0
614855718638584_697484497042372,23,1,0,0,0,0
614855718638584_697395097051312,80,1,0,0,0,0
614855718638584_697393507051471,131,79,1,1,0,0
614855718638584_696599107130911,256,176,3,3,0,2
614855718638584_696348280489327,15,1,0,0,0,0
614855718638584_696314270492728,188,156,3,2,0,0
614855718638584_695588333898655,29,0,0,0,0,0
614855718638584_695563600567795,27,0,0,0,0,0
614855718638584_695502880573867,164,187,1,2,0,0
614855718638584_695304097260412,7,0,0,0,0,0
614855718638584_695232577267564,207,112,1,3,0,0
614855718638584_694501914007297,17,1,1,0,0,0
614855718638584_694412600682895,51,1,0,0,0,0
614855718638584_694406904016798,196,198,0,4,0,0
614855718638584_694243417366480,18,0,0,0,0,0
614855718638584_694234447367377,6,0,0,0,0,0
614855718638584_694159797374842,140,120,0,2,1,2
614855718638584_694038484053640,8,0,0,0,0,0
614855718638584_693376680786487,165,79,3,2,3,1
614855718638584_693123457478476,167,95,1,1,0,0
614855718638584_693026580821497,15,0,0,0,0,0
614855718638584_692996227491199,13,0,0,0,0,0
614855718638584_692385357552286,19,1,1,0,0,0
614855718638584_692329144224574,214,168,3,4,2,1
614855718638584_692116740912481,168,94,0,2,2,0
614855718638584_692039504253538,9,1,0,0,0,0
614855718638584_691501267640695,18,1,0,0,0,0
614855718638584_691484054309083,203,151,2,2,0,1
614855718638584_691247974332691,177,146,1,3,2,2
614855718638584_689229174534571,18,1,0,0,0,0
614855718638584_689223134535175,11,0,0,0,0,0
614855718638584_689198114537677,7,0,0,0,0,0
614855718638584_689174051206750,202,81,0,3,0,1
614855718638584_689127541211401,21,0,1,0,0,0
614855718638584_689117597879062,9,0,0,0,0,0
614855718638584_688711734586315,21,0,0,0,0,0
614855718638584_688701997920622,22,0,0,0,0,0
614855718638584_688694497921372,21,0,0,0,0,0
614855718638584_688667357924086,26,0,0,0,0,0
614855718638584_688648397925982,47,0,0,0,0,0
614855718638584_688642337926588,161,123,2,4,0,1
614855718638584_688522104605278,23,0,0,0,0,0
614855718638584_688507851273370,16,0,0,0,0,0
614855718638584_688504837940338,4,0,0,0,0,0
614855718638584_688497784607710,11,0,0,0,0,0
614855718638584_688459421278213,39,0,0,0,0,0
614855718638584_688457591278396,134,66,0,2,2,0
614855718638584_688413604616128,28,0,0,0,0,0
614855718638584_688406024616886,11,0,0,0,0,0
614855718638584_688405724616916,5,0,0,0,0,0
614855718638584_687928324664656,8,0,0,0,0,0
614855718638584_687916481332507,12,0,0,0,0,0
614855718638584_687888281335327,134,63,2,0,0,0
614855718638584_687759541348201,21,2,0,0,0,0
614855718638584_687752981348857,12,0,0,0,0,0
614855718638584_687739718016850,12,0,0,0,0,0
614855718638584_687700411354114,45,1,0,0,0,0
614855718638584_687689494688539,206,106,2,1,0,0
614855718638584_687186904738798,16,0,0,0,0,0
614855718638584_687155721408583,17,0,0,1,0,0
614855718638584_687122944745194,13,0,0,0,0,0
614855718638584_687110881413067,199,103,1,1,0,0
614855718638584_686972711426884,12,1,0,0,0,0
614855718638584_686971511427004,2,0,0,0,0,0
614855718638584_686955234761965,2,1,0,0,0,0
614855718638584_686952438095578,12,1,0,0,0,0
614855718638584_686940038096818,9,0,0,0,0,0
614855718638584_686912438099578,17,1,0,0,0,0
614855718638584_686897118101110,153,81,2,2,2,0
614855718638584_686851368105685,16,0,0,0,0,0
614855718638584_686848791439276,6,0,0,0,0,0
614855718638584_686823301441825,15,0,0,0,0,0
614855718638584_686820254775463,7,0,0,0,0,0
614855718638584_686809948109827,10,1,0,0,0,0
614855718638584_686411848149637,7,0,0,0,0,0
614855718638584_686392011484954,1,0,0,0,0,0
614855718638584_686377748153047,8,0,0,0,0,0
614855718638584_686348894822599,7,0,0,0,0,0
614855718638584_686337771490378,29,1,0,0,0,0
614855718638584_686333208157501,134,87,1,7,0,0
614855718638584_686322854825203,10,0,0,0,0,0
614855718638584_686132131510942,6,1,0,0,0,0
614855718638584_686128408177981,2,0,0,0,0,0
614855718638584_686103318180490,28,1,0,0,0,0
614855718638584_686082461515909,35,0,0,0,0,0
614855718638584_686081891515966,22,0,0,0,0,0
614855718638584_686080178182804,111,57,0,0,0,0
614855718638584_686025184854970,11,0,0,0,0,0
614855718638584_686004961523659,18,0,0,0,0,0
614855718638584_685985548192267,19,1,0,0,0,0
614855718638584_685526298238192,33,0,0,0,0,0
614855718638584_685511854906303,13,0,0,0,0,0
614855718638584_685493314908157,11,0,0,0,0,0
614855718638584_685487078242114,11,0,0,0,0,0
614855718638584_685473148243507,108,77,0,2,0,0
614855718638584_685281478262674,4,0,0,0,0,0
614855718638584_685270124930476,7,0,0,0,0,0
614855718638584_685237331600422,36,0,0,0,0,0
614855718638584_685227214934767,53,2,0,0,0,0
614855718638584_685224611601694,171,109,0,4,1,2
614855718638584_685187868272035,136,0,0,1,0,0
614855718638584_685163814941107,7,0,0,0,0,0
614855718638584_685124731611682,18,0,0,0,0,0
614855718638584_684785274978961,234,4,3,0,0,0
614855718638584_684650804992408,8,0,0,0,0,0
614855718638584_684629264994562,11,0,0,0,0,0
614855718638584_684613778329444,19,0,0,0,0,0
614855718638584_684600291664126,126,74,0,0,0,0
614855718638584_684393441684811,29,0,0,0,0,0
614855718638584_684363005021188,8,0,1,0,0,0
614855718638584_684351985022290,114,70,1,2,0,0
614855718638584_683727041751451,14,0,0,0,0,0
614855718638584_683710828419739,19,2,0,0,0,0
614855718638584_683701471754008,31,0,0,0,0,0
614855718638584_683682801755875,48,0,0,0,0,0
614855718638584_683677385089750,110,54,1,5,0,0
614855718638584_683520511772104,10,1,0,0,0,0
614855718638584_683513478439474,4,0,0,0,0,0
614855718638584_683476611776494,16,0,0,0,0,0
614855718638584_683467965110692,27,0,0,0,0,0
614855718638584_683458251778330,58,0,0,0,0,0
614855718638584_683454081778747,139,117,1,1,0,0
614855718638584_682858861838269,21,0,0,0,0,0
614855718638584_682845341839621,3,0,0,0,0,0
614855718638584_682812775176211,46,0,0,0,0,0
614855718638584_682802878510534,116,147,1,0,0,0
614855718638584_682634171860738,1,0,0,0,0,0
614855718638584_682623008528521,11,0,0,0,0,0
614855718638584_682610415196447,41,0,0,0,0,0
614855718638584_682609091863246,128,65,0,1,1,1
614855718638584_682600471864108,10,0,0,0,0,0
614855718638584_682583508532471,11,0,0,0,0,0
614855718638584_682568378533984,75,32,0,2,0,0
614855718638584_682503301873825,17,0,0,0,0,0
614855718638584_682462171877938,20,0,0,0,0,0
614855718638584_681966451927510,28,1,0,0,0,0
614855718638584_681920101932145,50,0,0,0,0,0
614855718638584_681919258598896,6,0,0,0,0,0
614855718638584_681914855266003,170,116,3,1,1,1
614855718638584_681742635283225,12,0,0,0,0,0
614855718638584_681706275286861,13,0,0,0,0,0
614855718638584_681682085289280,27,0,0,0,0,0
614855718638584_681682011955954,7,0,0,0,0,0
614855718638584_681681168622705,193,88,1,1,0,0
614855718638584_681128812011274,37,0,0,0,0,0
614855718638584_681100738680748,9,0,0,0,0,0
614855718638584_681009525356536,160,101,1,1,1,1
614855718638584_680850822039073,5,0,0,0,0,0
614855718638584_680797702044385,17,1,0,0,0,0
614855718638584_680771848713637,246,137,1,2,0,0
614855718638584_680699045387584,7,0,0,0,0,0
614855718638584_680684292055726,9,0,0,0,0,0
614855718638584_680676875389801,14,1,0,0,0,0
614855718638584_680664518724370,16,0,0,0,0,0
614855718638584_680112862112869,25,0,0,0,0,0
614855718638584_680087192115436,23,0,0,0,0,0
614855718638584_680070718783750,252,173,0,6,0,1
614855718638584_679902888800533,15,0,0,0,0,0
614855718638584_679889432135212,23,0,0,0,0,0
614855718638584_679857655471723,17,0,0,0,0,0
614855718638584_679830065474482,55,0,0,0,0,0
614855718638584_679824178808404,168,98,0,5,1,2
614855718638584_679748238815998,18,0,0,0,0,0
614855718638584_679728695484619,18,0,0,0,0,0
614855718638584_679234145534074,37,0,0,1,0,0
614855718638584_679213205536168,18,0,0,0,0,0
614855718638584_679162458874576,22,0,0,0,0,0
614855718638584_679131002211055,61,0,0,0,0,0
614855718638584_679116898879132,54,0,0,0,0,0
614855718638584_679107468880075,329,90,2,9,0,1
614855718638584_678944385563050,11,0,0,0,0,0
614855718638584_678934958897326,20,0,0,0,0,0
614855718638584_678925212231634,12,0,0,0,0,0
614855718638584_678919985565490,16,0,0,0,0,0
614855718638584_678848228905999,207,118,0,5,0,0
614855718638584_678246048966217,10,0,0,0,0,0
614855718638584_678212998969522,29,0,0,0,0,0
614855718638584_678193478971474,43,1,0,0,0,0
614855718638584_678176705639818,43,0,0,0,0,0
614855718638584_678175025639986,245,100,1,5,1,3
614855718638584_678033908987431,51,0,0,0,0,0
614855718638584_677996325657856,16,0,0,0,0,0
614855718638584_677984948992327,80,2,1,0,0,0
614855718638584_677974852326670,40,0,2,0,0,0
614855718638584_677927252331430,22,2,0,0,0,0
614855718638584_677920218998800,16,1,0,0,0,0
614855718638584_677916318999190,269,160,0,3,0,1
614855718638584_677838785673610,16,0,0,0,0,0
614855718638584_677816685675820,23,0,0,0,0,0
614855718638584_677343942389761,20,0,0,0,0,0
614855718638584_677284739062348,15,0,0,0,0,0
614855718638584_677268159064006,14,0,0,0,0,0
614855718638584_677252455732243,164,149,3,1,3,1
614855718638584_677098622414293,30,0,0,0,0,0
614855718638584_677083879082434,10,0,0,0,0,0
614855718638584_677078835749605,32,1,0,0,0,0
614855718638584_677052432418912,37,0,0,0,0,0
614855718638584_677031752420980,45,0,0,0,0,0
614855718638584_677029582421197,8,0,0,0,0,0
614855718638584_677029385754550,22,0,0,0,0,0
614855718638584_677024562421699,175,156,1,4,0,1
614855718638584_676391625818326,18,0,0,0,0,0
614855718638584_676351159155706,161,70,0,1,1,0
614855718638584_676309049159917,29,0,0,0,0,0
614855718638584_676287859162036,158,113,2,2,1,0
614855718638584_676100845847404,108,48,0,2,0,0
614855718638584_676092142514941,19,0,0,0,0,0
614855718638584_676065119184310,35,0,0,0,0,0
614855718638584_676053572518798,41,0,0,0,0,0
614855718638584_676035732520582,26,0,0,0,0,0
614855718638584_676029475854541,176,67,1,0,0,0
614855718638584_675937132530442,22,0,0,0,0,0
614855718638584_675377195919769,29,0,0,0,0,0
614855718638584_675349382589217,40,0,0,0,0,0
614855718638584_675345412589614,195,50,2,9,0,0
614855718638584_675327782591377,12,0,0,0,0,0
614855718638584_675298892594266,15,0,0,0,0,0
614855718638584_675285412595614,19,0,0,0,0,0
614855718638584_675280799262742,149,73,1,3,0,0
614855718638584_675119645945524,26,0,0,0,0,0
614855718638584_675101439280678,22,0,0,0,0,0
614855718638584_675085889282233,46,0,0,0,0,0
614855718638584_675039079286914,54,0,0,0,0,0
614855718638584_675032979287524,201,131,1,2,0,0
614855718638584_674186952705460,13,0,0,0,0,0
614855718638584_674149292709226,38,0,0,0,0,0
614855718638584_674142336043255,155,64,1,0,1,2
614855718638584_674126629378159,13,1,0,0,0,0
614855718638584_674123099378512,11,0,0,0,0,0
614855718638584_674104912713664,13,0,0,0,0,0
614855718638584_674091196048369,127,32,1,0,0,0
614855718638584_673478632776292,7,1,0,0,0,0
614855718638584_673446136112875,23,1,0,0,0,0
614855718638584_673425156114973,23,1,0,0,0,0
614855718638584_673390092785146,35,1,0,0,0,0
614855718638584_673390062785149,8,0,0,0,0,0
614855718638584_673383399452482,146,117,1,3,1,1
614855718638584_673227509468071,35,1,0,0,0,0
614855718638584_673219109468911,11,1,0,0,0,0
614855718638584_673200212804134,66,64,1,4,0,0
614855718638584_673146409476181,22,0,0,0,0,0
614855718638584_673138292810326,34,0,0,0,0,0
614855718638584_673132962810859,140,90,0,0,0,0
614855718638584_672608192863336,44,0,0,6,0,0
614855718638584_672503692873786,18,1,0,0,0,0
614855718638584_672465209544301,14,1,0,0,0,0
614855718638584_672454646212024,12,1,0,0,0,0
614855718638584_672448196212669,0,1,0,0,0,0
614855718638584_672444322879723,91,89,2,0,0,0
614855718638584_672430466214442,22,2,0,0,0,0
614855718638584_672386619552160,32,1,0,0,0,0
614855718638584_672363892887766,41,1,0,0,0,0
614855718638584_672355622888593,143,103,2,1,0,0
614855718638584_672160002908155,17,0,0,0,0,0
614855718638584_672146792909476,19,0,0,0,0,0
614855718638584_672104586247030,33,1,0,0,0,0
614855718638584_672095952914560,201,113,1,2,2,3
614855718638584_671519786305510,9,0,0,0,0,0
614855718638584_671461026311386,43,0,0,0,0,0
614855718638584_671405286316960,230,146,2,4,2,1
614855718638584_671209429669879,38,0,0,0,0,0
614855718638584_671199863004169,40,0,0,0,0,0
614855718638584_671194563004699,131,35,0,0,0,0
614855718638584_671174023006753,17,0,0,0,0,0
614855718638584_671159486341540,23,0,0,0,0,0
614855718638584_671152983008857,7,1,0,0,0,0
614855718638584_671150346342454,99,69,0,1,0,0
614855718638584_670531536404335,23,0,0,0,0,0
614855718638584_670524223071733,17,0,0,0,0,0
614855718638584_670520926405396,28,0,0,0,0,0
614855718638584_670478049743017,50,0,0,0,0,0
614855718638584_670463706411118,79,0,0,0,0,0
614855718638584_670459496411539,114,104,1,0,0,0
614855718638584_670448919745930,24,0,0,0,0,0
614855718638584_670434053080750,29,0,0,0,0,0
614855718638584_670416879749134,84,1,0,0,0,0
614855718638584_670416583082497,134,46,0,4,1,0
614855718638584_670244833099672,14,0,0,0,0,0
614855718638584_670211226436366,126,64,0,3,0,0
614855718638584_670194086438080,13,0,0,0,0,0
614855718638584_670179796439509,49,1,0,0,0,0
614855718638584_670161186441370,147,56,0,3,0,0
614855718638584_669519046505584,46,0,0,0,0,0
614855718638584_669517446505744,106,45,0,0,0,0
614855718638584_669500343174121,30,1,0,0,0,0
614855718638584_669485643175591,32,0,0,0,0,0
614855718638584_669451306512358,168,80,5,1,0,1
614855718638584_669270276530461,120,22,1,1,0,0
614855718638584_669260059864816,11,0,0,0,0,0
614855718638584_669256316531857,9,0,0,0,0,0
614855718638584_669252729865549,57,7,0,0,0,0
614855718638584_669234456534043,9,0,0,0,0,0
614855718638584_669201956537293,11,0,0,0,0,0
614855718638584_669193566538132,27,0,0,0,0,0
614855718638584_669193246538164,8,0,0,0,0,0
614855718638584_669190346538454,155,93,1,3,0,1
614855718638584_668554069935415,35,0,0,0,0,0
614855718638584_668522986605190,25,1,0,0,0,0
614855718638584_668508506606638,182,65,0,1,0,0
614855718638584_668485499942272,36,0,0,0,0,0
614855718638584_668462546611234,153,25,0,1,0,1
614855718638584_668240819966740,28,0,0,0,0,0
614855718638584_668213329969489,43,1,1,0,0,0
614855718638584_668188089972013,233,152,0,2,0,2
614855718638584_667506623373493,34,0,0,0,0,0
614855718638584_667455506711938,22,1,0,0,0,0
614855718638584_667430640047758,42,2,0,0,0,0
614855718638584_667406920050130,353,156,5,4,1,1
614855718638584_667196103404545,78,37,0,0,1,0
614855718638584_667152946742194,19,1,0,0,0,0
614855718638584_667122673411888,213,119,0,6,1,0
614855718638584_666602050130617,27,1,0,0,0,0
614855718638584_666598153464340,108,42,0,6,0,0
614855718638584_666590233465132,40,2,0,0,0,0
614855718638584_666570553467100,14,1,0,0,0,0
614855718638584_666558183468337,37,1,0,0,0,0
614855718638584_666543803469775,186,117,1,1,0,0
614855718638584_666435500147272,14,1,0,0,0,0
614855718638584_666429656814523,2,0,0,0,0,0
614855718638584_666428030148019,4,0,0,0,0,0
614855718638584_666426943481461,70,100,0,1,0,0
614855718638584_666407880150034,7,0,0,0,0,0
614855718638584_666384076819081,9,0,0,0,0,0
614855718638584_666380716819417,266,152,0,2,1,2
614855718638584_665920573532098,22,0,0,0,0,0
614855718638584_665917873532368,102,32,0,1,1,0
614855718638584_665871753536980,26,0,0,0,1,0
614855718638584_665868346870654,15,0,0,0,0,0
614855718638584_665862616871227,167,111,1,5,0,1
614855718638584_665754500215372,59,67,1,1,0,0
614855718638584_665721716885317,18,0,0,0,0,0
614855718638584_665710440219778,5,0,0,0,0,0
614855718638584_665703056887183,200,120,0,4,0,1
614855718638584_665268700263952,17,0,0,0,0,0
614855718638584_665251280265694,15,0,0,0,0,0
614855718638584_665238350266987,162,39,1,2,0,0
614855718638584_665232546934234,17,0,0,0,0,0
614855718638584_665200230270799,109,71,0,3,1,2
614855718638584_665106613613494,18,0,0,0,0,0
614855718638584_665095920281230,10,1,0,0,0,0
614855718638584_665087780282044,100,26,1,1,1,0
614855718638584_665048976952591,34,0,0,0,0,0
614855718638584_665046756952813,216,75,1,4,0,1
614855718638584_664626706994818,19,0,0,0,0,0
614855718638584_664594240331398,18,0,0,0,0,0
614855718638584_664589253665230,25,0,0,0,0,0
614855718638584_664587056998783,142,111,0,4,1,2
614855718638584_664564390334383,24,0,0,0,0,0
614855718638584_664555990335223,17,0,0,0,0,0
614855718638584_664551183669037,123,24,1,0,0,0
